Body,Actual Tags,Predicted Tags
" 본원상표는 키토산이 많이 함유된, 좋은 키토산이 함유된, 키토산을 넣어 재배한 것 중 최고인 큰 송이 뜻으로서 지정상품 중 ‘송이버섯’에 사용하는 경우 그 상품의 품질를 보통으로 사용하는 방법으로 표시한 상표이므로 상표법 제6조 제1항 제3호에 해당하고, 일반수요자로 하여금 상품내용이 키토산이 많이 함유된, 좋은 키토산이 함유된, 키토산을 넣어 재배한 것 중 최고 큰송이인 것으로 품질을 오인· 혼동케 할 우려가 있으므로 상표법 제7조 제1항 제11호에 해당하여 상표등록을 받을 수 없습니다. 다만, 지적된 상품을 삭제 보정하는 등의 적법한 조치를 하면 다른 거절이유가 없는 한 본원상표는 등록 받을 수 있습니다.","('식별력',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 지정상품 중 ‘돼지고기’를 제외한 전 지정상품에 사용할 경우 일반수요자로 하여금 상품내용이 돼지고기인 것으로 품질을 오인· 혼동케 할 우려가 있으므로 상표법 제7조 제1항 제11호에 해당하여 상표등록을 받을 수 없습니다. 다만, 지적된 상품을 ___로 한정하여 보정하는 등의 적법한 조치를 하면 다른 거절이유가 없는 한 본원상표는 등록 받을 수 있습니다.","('기타',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 전체 지정상품과 관련하여 볼 때 타인의 선등록 상표 제400301217호(EVERGREEN), 400299224호(EVERGREEN), 400111945호(에버그린 EVERGREEN), 400102627호(도형, 에버그린 EVERGREEN)와 관념이 동일 유사하므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다.","('관념유사',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표의 ""술술""은 지정상품과 관련하여 보통명칭인 술을 반복적으로 사용한것으로 이를 지정상품에 사용하는 경우, 수요자가 누구의 업무와 관련된 상품을 표시하는 상표인지를 식별할 수 없으므로 상표법 제6조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다.끝.","('식별력',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 지정상품 ‘전부’와 관련하여 볼 때 타인의 선등록 상표 제40-382439호(HUE)·제40-648138호(HUE)와 1요부의 칭호, 관념이 동일하고, 타인의 선출원 상표 제40-2005-31043호(the HUE) · 제40-674191호(the HUE) · 제400674597호(the HUE)와 1요부의 칭호, 관념이 동일한 상표이므로, 상표법 제7조 제1항 제7호 및 제8조에 해당하여 상표등록을 받을 수 없습니다. 다만, 타인의 선출원 상표가 거절결정, 출원취하, 출원포기 또는 무효가 확정된 경우에는 상표법 제8조는 본원상표의 거절이유에 해당되지 않습니다. 끝.","('관념유사', '발음유사')","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
 본원상표는 지정 상품 전부와 관련하여 볼 때 타인의 선등록 상표 제400629326(z:robe)호와 (전부의) (칭호)가 동일 또는 유사한 상표이므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다. 끝.,"('발음유사',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 지정 상품 전부와 관련하여 볼 때 타인의 선등록 상표 제400539665호(도형 WOX),제400506337호(WAAX)와 칭호가 동일 또는 유사한 상표이므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다.","('발음유사',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 ""CEO MEMBERS 기업카드""는 ‘CEO 회원을 위한 기업카드’의 뜻으로 상품의 성질(용도)표시이고, ‘CEO’는 ‘최고경영자, 또는 대표이사‘로서 흔히 있는 명칭에 해당되어 식별력이 없으며, ’ ‘KB’는 영문자 2자로서 간단하고 흔히 있는 표장에 해당되므로 본원상표는 전체적으로 이를 지정상품에 사용하는 경우, 수요자가 누구의 업무와 관련된 상품을 표시하는 상표인지를 식별할 수 없으므로 상표법 제6조 제1항 제3호, 제5호, 제6호, 제7호에 해당하여 상표등록을 받을 수 없습니다. 끝.","('식별력',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 그 지정상품 중 아래의 상품은 상품분류가 잘못 기재된 상품이므로 상표법 제10조에 해당하여 상표등록을 받을 수 없습니다. 다만, 지적된 상품명을 삭제하거나 상표법 시행규칙 [별표1]의 상품류구분표의 상품분류를 참고하여 정확한 상품류로 수정하면 다른 거절이유가 없는 한 본원상표는 등록받을 수 있습니다.※ 정확한 상품류: 아래 괄호안아 래1. 알로에를 주성분으로 하는 건강기능식품(29류)2. 현미배아를 주성분으로 하는건강기능식품(30류)3. 소나무껍질을 주성분으로 하는 다이어트용 건강기능식품(29류)4. 누에에서 추출한 특수영양성분을 주성분으로 하는 건강기능식품(29류)5. 달맞이꽃에서 추출한 특수영양성분을 주성분으로 하는건강기능식품(29류)6. 사탕수수에서 추출한 특수영양성분을 주성분으로 하는 건강기능식품(29류)7. 포도나무에서 추출한 특수영양성분을 주성분으로 하는 건강기능식품(29류)8. 옥수수가루에서 추출한 특수영양성분을 주성분으로 하는 건강기능식품(30류). 끝.","('상품 불명확',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 정보제출인 ""리틀 동키즈 인코퍼레이티드 디비에이 판체로스 멕시칸 그릴 코포레이션(Little Donkey's, Inc. DBA Panchero's Mexican Grill Corporation)""은 1992년부터 ""PANCHERO'S""라는 상표를 멕시코 식당업에 사용하여 최근 체인점이 40여개에 이르렀고 매출액이 2006년 18백만불에 달했고, 각종 매체를 통한 광고비로 2006년중 34만불을 지출하였으며 미국에서 제30류 가공곡물류, 과자 및 음료류에 2002.1.1일자로 등록받은 바 있습니다. 인용상표의 사용기간, 매출액, 광고비 등을 종합해 볼 때, 이 건 출원상표의 출원당시에 정보제출인의 인용상표는 미국 수요자 사이에 주지 저명성을 획득한 상표라고 단정하기는 어렵겠지만, 과자류 등과 관련하여 특정인의 상표나 상품을 표시하는 것이라고 인식할 수 있는 정도로 알려져 있다고 판단됩니다. 따라서 본원상표는 정보제출인의 상표 ""PANCHERO'S""와 동일유사한 상표로서, 이를 지정상품 전부에 사용하는 경우 부당한 이익을 얻으려하거나 특정인에게 손해를 가하려고 하는 등 부정한 목적을 가진 상표사용으로 판단되므로 제7조 제1항 제12호에 해당하여 상표등록을 받을 수 없습니다. 끝.","('기타', '발음유사')","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 본원상표는 지정 상품 ‘가스렌지의이물받침용 알루미늄호일,은박지,주방용 호일,견출지,계산표,고무지우개,골필(骨筆),공책,관리표,괘지(罫紙),그림물감통,글자지우개판,금전분별용및 계산용 정리쟁반,단어암기구,대장(臺帳),도장,도장재료,등사원지,등사원지판,루스리프식 바인더,루스리프용지,만년필,먹,먹물,메모지,명함용지,목탄연필,문방구용 고무풀,문방구용 녹말풀,문방구용 문서화일,문방구용 부레풀,문방구용 점성고무테이프,문방구용 접착테이프,문방구용 풀,문방구용색인카드,문진(文鎭),미술용수채화접시,방안지,벼루,볼펜,봉투,북엔드,분도기(分度器),분필,분필지우개,분필홀더,붓,비전기식 차트 포인터,사무용 골무,사무용 급습구(給濕具),사무용 철침,사무용 펀치,사무용고무밴드,사무용지패드,사무용클립,사인펜,사진꽂는 스탠드,샤프펜슬,서류봉투,서류폴더,석판,석필(石筆),수정액,수첩,스케치북,스크랩북,스탬프대,스탬프용 패드,스탬프케이스,압지(壓紙),압침,앨범,에칭용 침,연결자,연필,연필깎기,연필심,연필심홀더,연필홀더,용전(用箋),운형자,인장(印章),인주,일부인(日附印),잉크,잉크병,잉크스탠드,잉크지우개,잉크흡수용패드,자기스탬프,자기칠판,자기펜,장부(帳簿),장서표,전표(傳票),제도용 T자,제도용 압핀,제도용 직각자,제도용 트레이싱침,제도용 패드,제도용 핀,제도용지,제도용콤파스,조각판,종이제 나비매듭 리본,종이제 드로워 라이너,종이죔쇠,지구의(地球儀),지철구,직각자,차트,책받침,철필,칠판,칠판지우개,침핀,카본페이퍼,캔버스,크레용,클립보드,트레이싱용 패턴,트레이싱페이퍼,파스텔,페이퍼나이프,페이퍼클립,펜,펜 또는 연필스탠드,펜대,펜상자,펜촉,펜케이스,펜클립,편지개봉용 칼,편지꽂이,편지지철,필가,필기구상자세트,필기구지지용 손목밴드,필통,필판,필판지우개,해면,호치키스,회화용 솔,회화용 이즐,회화용 팔레트,흡묵기,곤충채집상자,곤충포획기,맥주글라스용 깔개,종이제 블라인드,종이제 식탁매트,종이제 테이블린넨,종이제테이블깔개,봉랍(封蠟),셀룰로즈제 일회용기저귀,유아용 종이제,묵주,그림엽서,달력,도표,멜로디연하장,복사용 필체견본,부적,비자기식 전철표,비자기식 전화카드,비자기식 크레디트카드,설계도,수표,연하장,엽서,옷본(편물용목수단 옷본은 제외),우표,인쇄된 서식용지,인쇄된시간표,일기장,지도,카탈로그,티켓,팜플렛,포스터,노래책,만화책,서적,소책자,습자 또는제도용 책,신문,악보,연감(年鑑),음악교재,잡지,전화번호부,정기간행물,학습지,핸드북,회보’와 관련하여 볼 때 타인의 선등록 상표 제90899호,제211442호,제206332호,제192709호,제440656호,제90899호,제279209호(ESPRIT)와 1요부의 칭호가 동일 또는 유사한 상표이므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다. 다만, 상기 지적된 상품을 삭제하거나 분할하여 출원하는 등의 적법한 조치를 하면 다른 거절이유가 없는 한 본원상표는 등록을 받을 수 있습니다.","('발음유사',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
 본원상표 “CHUNGSONG”은 경상북도 청송군으로 현저한 지리적 명칭으로 된 상표이므로 상표법 제6조 제1항 제4호에 해당하여 상표등록을 받을 수 없습니다.,"('식별력',)","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 1.본원상표는 지정 상품 전부와 관련하여 볼 때 타인의 선등록 상표 제400318348[(도형)피어리스 PEERES COSMETICS, LTD]호와 1요부의 칭호가 동일 또는 유사한 상표이므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다.2.본원상표는 지정상품 전부와 관련하여 볼 때, 타인의 선출원 상표 제4520050004816(NO FEAR)호와 전부의 관념이 동일 또는 유사한 상표로서 상표법 제8조에 해당하여 상표등록을 받을 수 없습니다. 다만, 타인의 선출원 상표가 거절결정, 출원취하, 출원포기 또는 무효가 확정된 경우에도 다른 거절이유가 없는 한 본원상표는 등록받을 수 있습니다. 끝.","('관념유사', '발음유사')","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
" 1. 이 출원상표는 지정상품 “ 가스그릴, 가정용 정수기, 가정용 비전기식 정수기, 가정용 식기소독기, 로스터용 꼬치, 바비큐용구, 회전식 고기굽는기구, 일광욕 침대, 전기돌침대, 전기침대, ”와 관련하여 볼 때, 이 출원상표의 주요부인 “WOORIM ”와 아래 타인의 선등록 상표들의 1요부의 칭호, 외관, 관념이 동일 또는 유사한 상표이므로 상표법 제7조 제1항 제7호에 해당하여 상표등록을 받을 수 없습니다. 다만, 문제가 되는 상품을 삭제 또는 분할하여 출원하거나 상기 타인의 선등록상표의 지정상품과 비유사한 상품으로 한정하여 상품의 실질적 범위를 제한하거나 세분하는 보정을 하는 경우에는 다른 거절이유가 없는 한 이 출원상표는 등록을 받을 수 있습니다.-아래-（1） 400509157 우림 （2） 400296542(도형) 우림화학 WOO RIM 2. 이 출원상표는 지정상품 “ 가스보일러, 가스온수기, 가정용 가스온수기, 가정용 보일러, 가정용 전기식 방사히터, 고체/액체/기체연료용 난방장치, 공업용 온수난방기구, 공업용 온기난방기구, 공업용 증기난방기구, 난방보일러용 급수장치, 난방설비, 난방용 발열체, 난방용 보일러, 난방장치, 물가열기, 보일러{기계부품은 제외}, 비수송기계기구용 스토커(석탄 공급장치), 세탁실용 보일러, 순간온수기, 열펌프, 온기난방기구, 온도자동조절장치용 밸브{난방설비의 부품}, 온수기, 온수난방기구, 온수난방설비, 온풍장치, 전기보일러, 중앙난방 방열기용 가습기, 증기난방기구, 증기난방설비용 공기밸브, 증기발생설비, 증기보일러{기계부품은 제외}, 증기축압기, 축열기, 축열식 열교환기, 태양열온수기, 투입히터, 가정용 공기정화기, 가정용 음이온발생장치, 건조장치, 공기살균기, 기정용 물이온화장치, 살균기, 증류기, 음료냉각장치, 가습기, 가정용 전기식 정수기, 가정용 전기냉동기, 가정용 전기냉방장치, 가정용 전기냉장고, 가정용 전기담요{비의료용}, 가정용 전기식 냄비, 가정용 전기식 식기소독기, 가정용 전기식 의류건조장치, 가정용 전기식 주전자, 가정용 전기식 커피제조기, 가정용 전기토스터, 가정용 전기풍로, 가정용 전기화로, 가정용 전자기 유도식 조리기, 가정용 제습기{전기식}, 개인용 전기족온기, 개인용 전기식 선풍기, 냉장고, 비의료용 전기방석, 비의료용 전기담요, 비의료용 전열식 쿠션[패드], 선풍기, 세면실용 손건조장치, 세탁용 구리가마, 안면용 증기발생기, 요리용 전자렌지, 전기냉장고, 전기냉장쇼케이스, 전기레인지, 전기매트, 전기매트리스, 전기방석, 전기스토브, 전기식 요구르트제조기, 전기식 주전자, 전기식 보온용 발싸개, 전기식 세탁물건조기, 전기식 압력소스냄비, 전기식 압력솥, 전기식 요리용구, 전기식 우유병 가열기, 전기식 커피기계, 전기식 커피여과기, 전기식 프라이팬, 전기연탄가스배출기, 전기온열기, 전기요, 전기이불, 전기족온기, 전기커피포트, 전기쿠커, 전기탈수기, 전기토스터, 전기풍로, 전열식 카펫, 전열히터가내장된온돌보료, 전열히터가내장된온돌판, 전자레인지, 침대보온기, 침대보온기{비의료용/전기식}, ”와 관련하여 볼 때, 이 출원상표의 주요부인 “WOORIM ”와 아래 타인의 선출원 상표들의 1요부의 칭호, 관념, 외관이 동일 또는 유사한 상표이므로 상표법 제8조 제1항에 해당하여 상표등록을 받을 수 없습니다. 다만, 문제가 되는 상품을 삭제 또는 분할하여 출원하거나 상기 타인의 선출원상표의 지정상품과 비유사한 상품으로 한정하여 상품의 실질적 범위를 제한하거나 세분하는 보정을 하는 경우에는 다른 거절이유가 없는 한 이 출원상표는 등록을 받을 수 있습니다. 또한, 타인의 선출원 상표가 거절결정, 출원취하, 출원포기 또는 무효가 확정된 경우에도 다른 거절이유가 없는 한 이 출원상표는 등록받을 수 있습니다.-아래-（1） 4020090026761(도형) WOORIM （2） 4020090026759(도형) 우림 3. 이 출원상표는 그 지정상품 중 전기찜질기, 전기온열기,전열히터가내장된온돌판은 불명확하므로 상표법 제10조에 해당하여 상표등록을 받을 수 없습니다. 다만, 지적된 상품명을 삭제하거나 상표법 시행규칙 [별표1]의 상품류구분표에 예시된 상품명칭을 참고하여 명확한 지정상품명으로 수정하면 다른 거절이유가 없는 한 이 출원상표는 등록받을 수 있습니다. 4. 이 출원상표는 그 지정상품 중 전기돌침대,전기침대는 상품분류가 잘못 기재된 상품이므로 상표법 제10조에 해당하여 상표등록을 받을 수 없습니다. 다만, 지적된 상품명을 삭제하거나 상표법 시행규칙 [별표1]의 상품류구분표의 상품분류를 참고하여 정확한 상품류로 수정하면 다른 거절이유가 없는 한 이 출원상표는 등록받을 수 있습니다.※ 정확한 상품류:20류. 끝.","('관념유사', '발음유사', '상품 불명확', '외관유사')","('관념유사', '기타', '발음유사', '상품 불명확', '식별력', '외관유사')"
